rank,distance,queryIdx,trainIdx
117,0.35028454661369324,467,460
118,0.35031381249427795,121,78
119,0.350521981716156,324,137
120,0.350535124540329,1098,1007
121,0.35054636001586914,252,149
122,0.3508802652359009,36,203
123,0.35101181268692017,300,55
124,0.35161665081977844,66,204
125,0.3518271744251251,0,56
126,0.35200056433677673,88,133
127,0.3520965874195099,470,458
128,0.3522932231426239,3,321
129,0.3526768386363983,95,19
130,0.35304397344589233,177,95
131,0.35306277871131897,220,231
132,0.3533661663532257,147,136
133,0.35341569781303406,20,127
134,0.35363489389419556,40,66
135,0.35421517491340637,115,29
136,0.35432183742523193,182,44
137,0.35433080792427063,299,56
138,0.3545142710208893,52,122
139,0.3545251190662384,45,172
140,0.35453543066978455,15,78
141,0.35461536049842834,81,86
142,0.3548572361469269,253,136
143,0.35496026277542114,417,364
144,0.3551288843154907,2,86
145,0.3551691472530365,487,474
146,0.35522472858428955,114,195
147,0.35536277294158936,416,363
148,0.3554134964942932,423,416
149,0.3557628095149994,690,86
150,0.3559158444404602,1095,1046
151,0.3560543656349182,19,130
152,0.35612884163856506,78,234
153,0.35640907287597656,6,96
154,0.35651329159736633,459,354
155,0.35661590099334717,148,196
156,0.35752248764038086,510,506
157,0.3583148717880249,457,443
158,0.35846665501594543,318,279
159,0.3585089445114136,263,195
160,0.35908904671669006,175,105
161,0.3594229221343994,278,232
162,0.3599640727043152,9,152
163,0.3607048988342285,892,1122
164,0.36091020703315735,1226,1131
165,0.3610234260559082,612,373
166,0.361354261636734,258,273
167,0.3622838854789734,973,966
168,0.3627638816833496,686,711
169,0.36301928758621216,143,197
170,0.363239586353302,235,105
171,0.3634072244167328,68,29
172,0.3634382486343384,38,311
173,0.363757848739624,875,674
174,0.36377251148223877,94,82
175,0.3638312518596649,244,171
176,0.3639819920063019,112,148
177,0.36405375599861145,119,278
178,0.36414656043052673,225,276
179,0.3643514811992645,22,12
180,0.36444222927093506,458,445
181,0.3647104799747467,11,168
182,0.3647440969944,844,1215
183,0.3648570775985718,105,307
184,0.36513757705688477,217,196
185,0.36516809463500977,283,171
186,0.3651813864707947,555,518
187,0.3651977777481079,33,197
188,0.3653007745742798,932,919
189,0.3653688132762909,110,122
190,0.36543959379196167,264,189
191,0.36582478880882263,77,34
192,0.36602506041526794,401,400
193,0.36636194586753845,528,530
194,0.36666107177734375,135,78
195,0.3669854700565338,189,136
196,0.366994708776474,160,29
197,0.3673214912414551,265,52
198,0.36791008710861206,418,362
199,0.36800655722618103,933,1059
200,0.3682524561882019,190,308
