rank,distance,queryIdx,trainIdx
142,53.823787689208984,3899,2239
143,53.94441604614258,4639,2937
144,54.09251403808594,4859,3126
145,54.3231086730957,3216,1474
146,54.3231086730957,5126,3350
147,54.51605224609375,4087,2427
148,54.954524993896484,4257,2587
149,54.972721099853516,4525,2825
150,55.49774932861328,4065,2401
151,55.54277801513672,3057,1273
152,55.686622619628906,4105,2412
153,55.73149871826172,4291,2617
154,55.928524017333984,4620,2915
155,56.12486267089844,4772,3033
156,56.35601043701172,4272,2597
157,56.40035629272461,4598,2901
158,56.4358024597168,3965,2300
159,56.70978927612305,3923,2266
160,56.81549072265625,4109,2454
161,56.859474182128906,4571,2878
162,57.070133209228516,4255,2559
163,57.113922119140625,4121,2473
164,57.148929595947266,2836,1010
165,57.1751708984375,3389,1669
166,57.20139694213867,3485,1756
167,57.27128601074219,4389,2710
168,57.314918518066406,4151,2494
169,57.41080093383789,2795,955
170,57.53260040283203,4376,2702
171,57.688819885253906,4905,3169
172,58.043087005615234,3879,2207
173,58.06892395019531,3502,1788
174,58.146366119384766,3930,2250
175,58.172157287597656,4531,2842
176,58.24946212768555,3527,1811
177,58.40376663208008,3897,2237
178,58.41232681274414,3304,1588
179,58.711158752441406,3574,1844
180,58.75372314453125,3483,1773
181,58.77924728393555,3627,1906
182,58.78775405883789,3508,1794
183,58.915191650390625,4060,2392
184,58.957611083984375,3052,1272
185,59.05929183959961,3353,1653
186,59.06775665283203,3095,1311
187,59.1861457824707,3717,2025
188,59.203041076660156,3621,1886
189,59.32115936279297,3697,1998
190,59.329586029052734,2805,936
191,59.36328887939453,2917,1114
192,59.54829788208008,3192,1451
193,59.64897155761719,3465,1727
194,60.074954986572266,4384,2704
195,60.09159851074219,5907,3915
196,60.199668884277344,4486,2805
197,60.241180419921875,3996,2345
198,60.266075134277344,3780,2113
199,60.28266906738281,3783,2105
200,60.29925537109375,4175,2477
201,60.406951904296875,2758,900
202,60.43177795410156,3375,1674
203,60.50619888305664,3971,2307
204,60.58052444458008,3727,2027
205,60.605281829833984,3989,2299
206,60.605281829833984,4232,2562
207,60.983604431152344,4994,3253
208,61.032779693603516,2886,1078
209,61.09828186035156,3507,1793
210,61.23724365234375,3612,1901
211,61.24540710449219,2222,258
212,61.302528381347656,4263,2586
213,61.392181396484375,4155,2457
214,61.46543884277344,3542,1834
215,61.47357177734375,3532,1818
216,61.5629768371582,4252,2582
217,61.6846809387207,4056,2397
218,61.725196838378906,3366,1637
219,61.78996658325195,5042,3286
220,61.87891387939453,4073,2415
221,61.90314865112305,3716,2024
222,62.09669876098633,4120,2472
223,62.24949645996094,2854,1035
224,62.35382843017578,4288,2612
225,62.385894775390625,3766,2090
226,62.473995208740234,4372,2695
227,62.537986755371094,2979,1208
228,62.78534698486328,3355,1631
229,62.801273345947266,2380,474
230,62.82515335083008,4393,2712
231,62.84902572631836,3534,1828
232,62.864933013916016,5169,3400
233,62.96824645996094,5197,3422
234,63.03173828125,4866,3111
235,63.19810104370117,3981,2295
236,63.213924407958984,2659,771
237,63.213924407958984,3656,1930
238,63.31666564941406,2164,186
239,63.450767517089844,2977,1165
240,63.631752014160156,3042,1266
241,63.67888259887695,4432,2749
242,63.749507904052734,3673,1945
243,63.83572769165039,4144,2456
244,63.85139083862305,3580,1853
245,63.85921859741211,2520,650
246,63.90618133544922,3134,1392
247,63.9921875,4184,2508
248,64.0546646118164,3255,1504
249,64.10147857666016,3523,1790
250,64.14826202392578,3183,1440
251,64.17164611816406,2778,951
252,64.18722534179688,4034,2343
253,64.20280456542969,2641,785
254,64.27285766601562,3950,2245
255,64.27285766601562,4195,2533
256,64.28063201904297,4243,2571
257,64.28841400146484,3683,1966
258,64.39720153808594,4392,2706
259,64.45928955078125,3147,1414
260,64.46704864501953,1199,4172
261,64.60649871826172,4100,2404
262,64.61424255371094,4652,2943
263,64.8382568359375,4280,2605
264,64.93843078613281,4035,2358
265,64.97692108154297,3234,1494
266,65.04613494873047,3119,1366
267,65.0768814086914,4924,3192
268,65.08455657958984,3980,2291
269,65.23802947998047,3868,2182
270,65.42935180664062,3205,1463
271,65.4369888305664,4993,3251
272,65.4522705078125,4057,2367
273,65.49809265136719,3669,1961
274,65.52861785888672,3846,2138
275,65.7038803100586,3820,2101
276,65.74952697753906,4501,2823
277,65.75712585449219,5381,3555
278,65.94694519042969,5705,3781
279,66.0,4403,2730
280,66.15889739990234,2179,203
281,66.25707244873047,3306,1564
282,66.2947998046875,2975,1176
283,66.40029907226562,4593,2886
284,66.48307800292969,3258,1506
285,66.70832061767578,2240,281
286,66.73080444335938,4568,2869
287,66.7607650756836,4047,2385
288,66.95520782470703,4585,2880
289,67.08949279785156,3559,1849
290,67.13419342041016,2580,712
291,67.2829818725586,3432,1709
292,67.2829818725586,4110,2447
293,67.29041290283203,4724,3000
294,67.29784393310547,3979,2290
295,67.39436340332031,2599,731
296,67.40177917480469,5172,3409
297,67.76429748535156,3368,1638
298,67.88961791992188,2916,1113
299,67.9485092163086,3510,1795
300,68.18357849121094,2180,207
301,68.29348754882812,5928,3937
302,68.35934448242188,5275,3485
